Vg	Ve	g	PEV	resid	pred	GBLUP_EBVAcc
15.786477	53.118097	-0.176672	6.774834	7.473865	33.587682	0.7555
15.786477	53.118097	-3.565323	7.532917	10.070438	30.199031	0.7231
15.786477	53.118097	-3.462097	6.929875	3.88317	30.302257	0.749
15.786477	53.118097	-2.570227	8.820146	3.606721	31.194127	0.6643
15.786477	53.118097	-1.615076	7.662711	3.04089	32.149279	0.7174
15.786477	53.118097	-1.568649	7.25735	8.927926	32.195705	0.735
15.786477	53.118097	-1.080864	7.509285	9.187142	32.68349	0.7241
15.786477	53.118097	2.093789	7.023446	5.22181	35.858143	0.745
15.786477	53.118097	-1.28589	7.274247	2.529348	32.478464	0.7343
15.786477	53.118097	-3.946948	7.24801	-1.327192	29.817406	0.7354
15.786477	53.118097	-4.823651	9.04447	-2.376038	28.940703	0.6535
15.786477	53.118097	-4.180301	7.400772	-23.51173	29.584053	0.7288
15.786477	53.118097	-2.697308	7.02765	0.545217	31.067046	0.7449
15.786477	53.118097	1.386782	6.819506	-10.561348	35.151136	0.7537
15.786477	53.118097	-1.624119	6.784381	6.217512	32.140235	0.7551
15.786477	53.118097	-2.083666	6.307641	3.345369	31.680688	0.7749
15.786477	53.118097	-3.542385	7.163501	-3.872147	30.221969	0.7391
15.786477	53.118097	-0.182948	6.811494	-12.873582	33.581406	0.754
15.786477	53.118097	0.137127	6.807013	-5.726036	33.901482	0.7542
15.786477	53.118097	-8.431297	8.36161	2.778906	25.333057	0.6858
15.786477	53.118097	-4.232985	7.015626	4.355539	29.531369	0.7454
15.786477	53.118097	0.117033	6.509515	9.016139	33.881387	0.7666
15.786477	53.118097	-1.344827	6.637035	-1.46811	32.419528	0.7613
15.786477	53.118097	-0.753692	6.800842	-1.988303	33.010662	0.7545
15.786477	53.118097	-4.730578	7.573389	-2.35634	29.033776	0.7213
15.786477	53.118097	-2.681491	6.746946	3.326844	31.082863	0.7567
15.786477	53.118097	-3.287506	7.209984	-0.855433	30.476848	0.7371
15.786477	53.118097	-0.353976	7.141736	3.54592	33.410378	0.74
15.786477	53.118097	-6.91664	6.899241	-2.57341	26.847715	0.7503
15.786477	53.118097	0.443272	6.994247	-5.050385	34.207626	0.7463
15.786477	53.118097	-3.125461	6.977953	8.098459	30.638893	0.747
15.786477	53.118097	-5.534756	7.109636	5.054207	28.229598	0.7414
15.786477	53.118097	-2.714978	6.529042	7.640005	31.049376	0.7658
15.786477	53.118097	-3.159078	6.996611	-2.204444	30.605276	0.7462
15.786477	53.118097	-3.839562	7.16071	1.980752	29.924792	0.7392
15.786477	53.118097	-7.983569	7.384674	1.765105	25.780785	0.7295
15.786477	53.118097	-5.679631	7.382499	-6.09583	28.084723	0.7296
15.786477	53.118097	-5.175783	7.497779	7.561165	28.588571	0.7246
15.786477	53.118097	-4.169601	7.306934	-14.497563	29.594753	0.7329
15.786477	53.118097	-4.738532	7.09642	3.242103	29.025822	0.7419
15.786477	53.118097	-5.315986	7.165103	-0.74546	28.448368	0.739
15.786477	53.118097	-4.003622	7.15143	4.061717	29.760732	0.7396
15.786477	53.118097	-3.571281	7.231705	1.347686	30.193073	0.7361
15.786477	53.118097	-2.337387	7.328321	-6.011051	31.426967	0.732
15.786477	53.118097	-7.068918	7.239039	1.452944	26.695436	0.7358
15.786477	53.118097	-2.812695	7.315945	5.074851	30.951659	0.7325
15.786477	53.118097	-1.635928	7.111802	-6.4484	32.128426	0.7413
15.786477	53.118097	-3.981196	6.856658	-3.990992	29.783158	0.7521
15.786477	53.118097	-5.122487	7.231558	7.999708	28.641867	0.7361
15.786477	53.118097	2.166766	6.901445	-1.730588	35.93112	0.7502
15.786477	53.118097	-6.906498	7.170815	4.963249	26.857856	0.7388
15.786477	53.118097	-6.462639	7.449959	6.498303	27.301715	0.7267
15.786477	53.118097	-2.765054	7.090032	1.86173	30.9993	0.7422
15.786477	53.118097	-1.492223	7.587023	-2.853137	32.272131	0.7207
15.786477	53.118097	2.77716	7.076164	-4.033874	36.541514	0.7428
15.786477	53.118097	2.367261	7.170094	4.025535	36.131615	0.7388
15.786477	53.118097	2.966812	7.104231	9.384175	36.731166	0.7416
15.786477	53.118097	3.844292	7.360545	6.219001	37.608646	0.7306
15.786477	53.118097	0.314819	6.940991	7.315802	34.079173	0.7485
15.786477	53.118097	2.584823	7.191889	-6.79879	36.349177	0.7379
15.786477	53.118097	3.479844	7.028012	5.733913	37.244198	0.7449
15.786477	53.118097	3.065359	6.976218	3.07832	36.829713	0.7471
15.786477	53.118097	-0.165428	6.775674	-17.460307	33.598926	0.7555
15.786477	53.118097	3.275735	7.03986	4.087763	37.040089	0.7444
15.786477	53.118097	4.197259	7.050403	2.609028	37.961613	0.7439
15.786477	53.118097	0.191274	7.199579	-4.945869	33.955628	0.7375
15.786477	53.118097	0.791906	7.190042	-1.839498	34.55626	0.7379
15.786477	53.118097	2.352973	7.145824	-5.497979	36.117327	0.7398
15.786477	53.118097	0.62375	6.922889	5.678907	34.388104	0.7493
15.786477	53.118097	-0.320607	7.515634	5.55079	33.443747	0.7238
15.786477	53.118097	0.245695	6.904962	-1.561101	34.010049	0.7501
15.786477	53.118097	3.158438	7.031144	5.800606	36.922792	0.7447
15.786477	53.118097	2.492155	6.968003	8.905028	36.256509	0.7474
15.786477	53.118097	0.564816	7.095174	-3.435178	34.32917	0.742
15.786477	53.118097	3.494055	6.848821	3.262729	37.258409	0.7524
15.786477	53.118097	4.639488	6.891624	5.871538	38.403842	0.7506
15.786477	53.118097	0.794588	7.059992	-8.232518	34.558942	0.7435
15.786477	53.118097	1.648396	6.811478	0.667852	35.41275	0.754
15.786477	53.118097	4.029369	7.32186	-0.191536	37.793723	0.7323
15.786477	53.118097	0.432031	6.712815	1.251116	34.196385	0.7581
15.786477	53.118097	2.831177	6.841643	-0.93632	36.595531	0.7527
15.786477	53.118097	5.963992	7.140769	-4.083532	39.728346	0.74
15.786477	53.118097	3.230713	7.295021	3.230746	36.995067	0.7334
15.786477	53.118097	3.389107	7.105792	5.782837	37.153461	0.7415
15.786477	53.118097	5.898548	7.296035	2.386418	39.662902	0.7334
15.786477	53.118097	3.587577	6.87178	3.534255	37.351931	0.7515
15.786477	53.118097	2.977462	6.818439	-14.630702	36.741816	0.7537
15.786477	53.118097	-0.112057	6.193392	-19.718495	33.652297	0.7795
15.786477	53.118097	3.464091	6.721437	4.801265	37.228446	0.7578
15.786477	53.118097	3.319512	7.122274	-1.065424	37.083866	0.7408
15.786477	53.118097	0.573698	7.202883	6.366526	34.338052	0.7374
15.786477	53.118097	4.651811	7.112952	-9.471554	38.416165	0.7412
15.786477	53.118097	3.123491	6.820602	-2.509586	36.887845	0.7536
15.786477	53.118097	2.875743	6.7344	5.878836	36.640097	0.7572
15.786477	53.118097	2.697413	7.061748	2.796808	36.461768	0.7434
15.786477	53.118097	4.691367	6.609096	-4.863937	38.455722	0.7625
15.786477	53.118097	1.825897	6.377345	8.30605	35.590251	0.772
15.786477	53.118097	-3.798283	7.387687	-6.693287	29.966071	0.7294
15.786477	53.118097	0.755588	6.678384	8.328623	34.519942	0.7596
15.786477	53.118097	2.229438	6.653604	6.423365	35.993792	0.7606
15.786477	53.118097	2.571894	6.481131	7.664131	36.336248	0.7678
15.786477	53.118097	3.021073	6.50797	9.110524	36.785427	0.7666
15.786477	53.118097	1.496891	6.361599	6.33988	35.261245	0.7727
15.786477	53.118097	2.316936	6.603011	-5.301305	36.08129	0.7627
15.786477	53.118097	3.493714	6.616728	8.118746	37.258068	0.7621
15.786477	53.118097	0.83957	6.955721	-5.798254	34.603924	0.7479
15.786477	53.118097	-0.636861	6.61458	-10.25557	33.127493	0.7622
15.786477	53.118097	2.189385	6.374302	6.260439	35.95374	0.7722
15.786477	53.118097	0.959844	6.567354	-7.594279	34.724198	0.7642
15.786477	53.118097	2.984922	6.837683	2.05834	36.749276	0.7529
15.786477	53.118097	0.663559	6.717025	3.354682	34.427913	0.758
15.786477	53.118097	2.25465	6.330042	7.41395	36.019004	0.774
15.786477	53.118097	0.751756	7.069488	6.779886	34.51611	0.7431
15.786477	53.118097	3.545773	6.688479	-1.170351	37.310127	0.7592
15.786477	53.118097	1.226619	6.424369	-0.053678	34.990973	0.7701
15.786477	53.118097	2.735862	6.704931	-1.810349	36.500216	0.7585
15.786477	53.118097	1.570907	6.727152	4.486103	35.335261	0.7575
15.786477	53.118097	0.067538	6.593905	-3.106243	33.831892	0.7631
15.786477	53.118097	2.064529	6.752552	-4.238879	35.828883	0.7565
15.786477	53.118097	0.502781	6.338953	-4.525798	34.267135	0.7736
15.786477	53.118097	-2.241425	6.409008	2.402162	31.522929	0.7707
15.786477	53.118097	-2.723068	6.584835	3.661444	31.041286	0.7635
15.786477	53.118097	0.078147	6.444388	-2.871752	33.842501	0.7693
15.786477	53.118097	-1.86197	6.314192	-7.030778	31.902384	0.7746
15.786477	53.118097	-1.296086	6.84508	-11.382809	32.468268	0.7526
15.786477	53.118097	-1.546369	6.544817	4.543189	32.217985	0.7651
15.786477	53.118097	-0.733892	6.174524	3.967637	33.030462	0.7803
15.786477	53.118097	-2.268875	7.193152	-13.299426	31.495479	0.7378
15.786477	53.118097	-3.177065	6.406859	-6.697243	30.587289	0.7708
15.786477	53.118097	-1.154184	7.744515	1.096247	32.61017	0.7137
15.786477	53.118097	0.411158	6.101814	4.930013	34.175512	0.7832
15.786477	53.118097	-2.117681	6.428809	8.691349	31.646673	0.7699
15.786477	53.118097	-1.50339	6.414639	-0.011967	32.260964	0.7705
15.786477	53.118097	-9.949192	8.607156	-13.778487	23.815162	0.6744
15.786477	53.118097	-3.465012	6.529078	2.151535	30.299342	0.7658
15.786477	53.118097	-1.254237	6.293419	-11.96203	32.510117	0.7755
15.786477	53.118097	-2.934625	6.521764	-5.275346	30.829729	0.7661
15.786477	53.118097	-3.646849	6.319353	7.889484	30.117505	0.7744
15.786477	53.118097	-5.065229	6.262108	2.5962	28.699125	0.7767
15.786477	53.118097	-1.692956	6.233033	-2.636323	32.071398	0.7779
15.786477	53.118097	-1.540211	6.477436	-8.251951	32.224143	0.7679
15.786477	53.118097	-3.027999	6.941147	-4.996939	30.736355	0.7485
15.786477	53.118097	0.088233	6.770327	0.648415	33.852587	0.7557
15.786477	53.118097	-0.841842	6.741552	6.166552	32.922512	0.7569
15.786477	53.118097	-4.12759	6.435366	-4.972223	29.636764	0.7696
15.786477	53.118097	-0.618485	6.865976	-1.357686	33.145869	0.7517
15.786477	53.118097	-1.875646	6.278347	4.543433	31.888708	0.7761
15.786477	53.118097	-4.72748	7.122065	-15.112309	29.036874	0.7408
15.786477	53.118097	-1.944725	6.94928	7.371891	31.819629	0.7482
15.786477	53.118097	-4.903282	7.084919	0.781138	28.861072	0.7424
15.786477	53.118097	0.344557	6.943994	-0.928155	34.108911	0.7484
15.786477	53.118097	-0.603686	6.570989	3.041458	33.160668	0.764
15.786477	53.118097	-2.85817	6.538793	-0.617219	30.906184	0.7654
15.786477	53.118097	-0.382127	6.899975	0.221556	33.382227	0.7503
15.786477	53.118097	-3.445664	6.728797	6.528547	30.31869	0.7575
15.786477	53.118097	-1.643442	6.685302	0.700795	32.120912	0.7593
15.786477	53.118097	0.269875	6.423161	11.040673	34.03423	0.7701
15.786477	53.118097	-1.843851	6.434666	7.71682	31.920503	0.7697
15.786477	53.118097	-1.70832	6.455404	-11.209785	32.056035	0.7688
15.786477	53.118097	-0.341921	6.661967	6.973592	33.422433	0.7603
15.786477	53.118097	-0.920461	6.883048	-6.697265	32.843893	0.751
15.786477	53.118097	-3.866079	6.84823	-0.050442	29.898275	0.7525
15.786477	53.118097	1.778993	6.527739	4.769999	35.543347	0.7658
15.786477	53.118097	-0.352953	6.454153	-3.315169	33.411401	0.7689
15.786477	53.118097	2.226453	6.909553	5.867368	35.990807	0.7499
15.786477	53.118097	-2.729275	6.303319	0.966128	31.035079	0.7751
15.786477	53.118097	0.000464	6.806878	-11.471891	33.764818	0.7542
15.786477	53.118097	-3.016981	6.419022	-11.366158	30.747373	0.7703
15.786477	53.118097	1.091606	6.692204	4.365981	34.85596	0.759
15.786477	53.118097	2.130929	6.857136	5.451714	35.895283	0.7521
15.786477	53.118097	-0.97833	6.372657	-0.890331	32.786024	0.7722
15.786477	53.118097	-0.510995	6.345184	-4.528867	33.253359	0.7733
15.786477	53.118097	-1.312776	6.356849	3.980822	32.451578	0.7729
15.786477	53.118097	-1.149385	6.822426	4.40574	32.614969	0.7535
15.786477	53.118097	-0.055225	6.593732	-11.079209	33.709129	0.7631
15.786477	53.118097	0.472225	6.12632	-7.530139	34.236579	0.7823
15.786477	53.118097	-1.289016	6.209957	4.220524	32.475338	0.7789
15.786477	53.118097	0.28863	6.542315	6.052717	34.052985	0.7652
15.786477	53.118097	-4.375323	7.011138	12.952197	29.389031	0.7456
15.786477	53.118097	-0.288676	6.48879	4.892752	33.475678	0.7674
15.786477	53.118097	-3.61041	7.871533	2.556393	30.153944	0.7081
15.786477	53.118097	-1.106518	7.580521	13.215611	32.657836	0.721
15.786477	53.118097	-3.546312	7.661585	0.455409	30.218042	0.7174
15.786477	53.118097	-3.831006	7.899461	-0.136176	29.933348	0.7068
15.786477	53.118097	-2.705245	7.202713	-7.224034	31.059109	0.7374
15.786477	53.118097	-2.421178	7.883515	3.182122	31.343176	0.7075
15.786477	53.118097	-2.324436	7.338093	-1.44144	31.439918	0.7316
15.786477	53.118097	-2.840453	7.602128	2.929591	30.923901	0.72
15.786477	53.118097	-2.197402	7.947687	3.367475	31.566952	0.7047
15.786477	53.118097	-1.844497	7.672842	8.424874	31.919857	0.7169
15.786477	53.118097	-0.837969	7.752658	-7.39513	32.926385	0.7134
15.786477	53.118097	1.052321	7.216983	-5.082253	34.816675	0.7368
15.786477	53.118097	-3.478577	7.412338	-6.379581	30.285777	0.7283
15.786477	53.118097	-3.553912	7.420707	6.325861	30.210442	0.728
15.786477	53.118097	0.194288	7.870178	3.304935	33.958642	0.7081
15.786477	53.118097	-3.350073	7.311243	-7.972679	30.414281	0.7327
15.786477	53.118097	-1.797721	7.403455	6.217938	31.966633	0.7287
15.786477	53.118097	-3.512761	7.551676	-7.31877	30.251593	0.7222
15.786477	53.118097	-1.842649	8.122631	1.909134	31.921705	0.6968
15.786477	53.118097	-3.898815	7.683513	4.543477	29.865539	0.7164
15.786477	53.118097	-3.854301	7.542043	0.183869	29.910053	0.7227
15.786477	53.118097	-2.549957	7.47416	2.482811	31.214397	0.7256
15.786477	53.118097	-1.34204	8.463509	2.49033	32.422314	0.6811
15.786477	53.118097	-0.426188	8.177348	-19.170597	33.338166	0.6943
15.786477	53.118097	-3.75819	6.968369	6.413489	30.006164	0.7474
15.786477	53.118097	0.651221	8.043918	3.361361	34.415575	0.7003
15.786477	53.118097	-0.453326	8.443811	6.395093	33.311028	0.682
15.786477	53.118097	0.122486	8.519582	-4.087584	33.88684	0.6785
15.786477	53.118097	-1.73435	7.883745	4.067103	32.030005	0.7075
15.786477	53.118097	-0.031413	8.202857	7.89601	33.732941	0.6931
15.786477	53.118097	-0.97305	8.572502	4.538347	32.791304	0.676
15.786477	53.118097	1.080961	7.931469	-2.51621	34.845315	0.7054
15.786477	53.118097	-0.530399	8.055042	-15.750474	33.233955	0.6998
15.786477	53.118097	-0.027994	8.303702	-8.98218	33.73636	0.6885
15.786477	53.118097	-7.571891	9.601833	3.375601	26.192463	0.6259
15.786477	53.118097	0.099921	7.682114	-13.700752	33.864275	0.7165
15.786477	53.118097	-1.322874	7.512466	-13.899315	32.44148	0.724
15.786477	53.118097	-0.898352	7.396641	6.228898	32.866002	0.729
15.786477	53.118097	-2.951383	7.452991	-1.509159	30.812971	0.7266
15.786477	53.118097	-0.805218	7.112808	5.665346	32.959137	0.7412
15.786477	53.118097	-4.994266	9.78045	-2.601432	28.770088	0.6168
15.786477	53.118097	-1.09909	7.277553	8.182225	32.665264	0.7342
15.786477	53.118097	-3.118246	7.029086	-1.391486	30.646108	0.7448
15.786477	53.118097	2.3153	8.625341	-14.828594	36.079654	0.6735
15.786477	53.118097	-1.631927	7.404228	5.955587	32.132427	0.7287
15.786477	53.118097	-1.051023	7.43326	7.039997	32.713331	0.7274
15.786477	53.118097	-1.422576	7.006975	10.065012	32.341778	0.7457
15.786477	53.118097	-5.436248	6.760801	5.01313	28.328107	0.7561
15.786477	53.118097	-1.51704	7.550077	8.085639	32.247314	0.7223
15.786477	53.118097	0.228264	7.738893	3.785083	33.992618	0.714
15.786477	53.118097	-0.485583	7.654635	7.579148	33.278771	0.7177
15.786477	53.118097	-1.925878	7.143444	0.329324	31.838476	0.7399
15.786477	53.118097	1.725858	6.910307	-11.36636	35.490212	0.7498
15.786477	53.118097	2.292469	7.055609	-7.921927	36.056823	0.7437
15.786477	53.118097	3.190073	6.728589	9.916362	36.954427	0.7575
15.786477	53.118097	2.624968	6.841449	3.810612	36.389322	0.7527
15.786477	53.118097	3.262304	6.809124	3.037804	37.026658	0.7541
15.786477	53.118097	1.656601	7.061669	0.722163	35.420955	0.7434
15.786477	53.118097	-0.898571	7.122192	10.485855	32.865783	0.7408
15.786477	53.118097	2.306344	7.122113	4.362399	36.070698	0.7408
15.786477	53.118097	1.865925	7.208273	3.648465	35.630279	0.7371
15.786477	53.118097	2.776523	7.29686	2.723275	36.540877	0.7333
15.786477	53.118097	0.780788	7.035517	2.518177	34.545142	0.7445
15.786477	53.118097	2.819304	7.044076	7.525987	36.583658	0.7442
15.786477	53.118097	3.070132	7.177009	2.445465	36.834486	0.7385
15.786477	53.118097	1.652685	6.947891	2.965468	35.417039	0.7483
15.786477	53.118097	-0.204007	6.925989	4.446378	33.560347	0.7492
15.786477	53.118097	2.533813	7.204427	9.479661	36.298167	0.7373
15.786477	53.118097	1.410068	6.833715	4.251885	35.174422	0.7531
15.786477	53.118097	3.959762	7.303051	-1.464238	37.724116	0.7331
15.786477	53.118097	2.671254	7.338527	9.14241	36.435608	0.7315
15.786477	53.118097	2.055025	7.062443	-12.154694	35.819379	0.7434
15.786477	53.118097	0.366863	7.090247	-0.183107	34.131217	0.7422
15.786477	53.118097	3.443929	7.224254	2.292836	37.208283	0.7365
15.786477	53.118097	2.922832	7.273878	-4.157734	36.687186	0.7343
15.786477	53.118097	0.08138	7.134181	-7.202761	33.845734	0.7403
15.786477	53.118097	0.638073	7.112389	-2.61019	34.402427	0.7413
15.786477	53.118097	-3.102258	7.236417	-11.820626	30.662096	0.7359
15.786477	53.118097	-3.447296	7.264312	7.577374	30.317058	0.7347
15.786477	53.118097	-1.799087	7.178439	3.969969	31.965267	0.7384
15.786477	53.118097	1.11208	7.22367	4.071586	34.876434	0.7365
15.786477	53.118097	-2.08596	7.243866	-6.324908	31.678394	0.7356
15.786477	53.118097	-1.896892	7.572013	4.725622	31.867462	0.7214
15.786477	53.118097	-0.827062	7.299477	-3.055338	32.937292	0.7332
15.786477	53.118097	-0.432892	7.521328	1.767427	33.331462	0.7236
15.786477	53.118097	0.032519	7.323511	2.759838	33.796873	0.7322
15.786477	53.118097	3.268148	8.027457	3.019469	37.032502	0.7011
15.786477	53.118097	3.13788	8.443075	5.676449	36.902234	0.682
15.786477	53.118097	0.248157	9.541943	-0.648299	34.012511	0.6289
15.786477	53.118097	1.269515	6.473096	-3.353338	35.033869	0.7681
15.786477	53.118097	-7.335512	9.285788	2.748084	26.428842	0.6417
15.786477	53.118097	-1.46093	7.079787	0.937712	32.303424	0.7426
15.786477	53.118097	-1.358921	6.91135	-10.607025	32.405433	0.7498
15.786477	53.118097	-1.083093	6.835704	-12.053655	32.681261	0.753
15.786477	53.118097	-0.959574	7.014979	2.155507	32.80478	0.7454
15.786477	53.118097	-0.289851	7.032073	12.198819	33.474503	0.7447
15.786477	53.118097	1.956695	7.563658	-3.202419	35.721049	0.7217
15.786477	53.118097	1.473618	7.478128	-0.326959	35.237972	0.7255
15.786477	53.118097	-1.339335	7.05357	-5.566779	32.425019	0.7438
15.786477	53.118097	0.324336	7.395481	-6.917346	34.08869	0.7291
15.786477	53.118097	2.883234	7.292416	-0.483537	36.647588	0.7335
15.786477	53.118097	0.559991	6.733131	-17.953009	34.324345	0.7573
15.786477	53.118097	1.045608	7.198221	5.428181	34.809962	0.7376
15.786477	53.118097	0.51065	6.942783	3.186558	34.275004	0.7485
15.786477	53.118097	-1.243636	6.883224	-7.954092	32.520718	0.751
15.786477	53.118097	2.998443	6.6569	8.177744	36.762797	0.7605
15.786477	53.118097	-0.842499	7.187542	6.912821	32.921855	0.738
15.786477	53.118097	0.669735	7.121325	2.248762	34.434089	0.7409
15.786477	53.118097	1.360334	6.677242	10.664207	35.124688	0.7596
15.786477	53.118097	-1.071793	7.154488	2.832728	32.692562	0.7395
15.786477	53.118097	-1.028998	7.111718	-7.490237	32.735356	0.7413
15.786477	53.118097	-0.393888	7.418451	-3.554994	33.370466	0.7281
15.786477	53.118097	-3.131933	7.124804	3.587551	30.632421	0.7407
15.786477	53.118097	0.930703	7.132904	-0.432992	34.695057	0.7404
15.786477	53.118097	-2.335238	7.054231	6.196694	31.429116	0.7437
15.786477	53.118097	-0.683452	7.174817	-2.069347	33.080902	0.7386
15.786477	53.118097	-1.036206	7.999835	0.399045	32.728148	0.7023
15.786477	53.118097	-0.566404	6.486783	5.470099	33.19795	0.7675
15.786477	53.118097	-4.281724	6.907214	9.246284	29.48263	0.75
15.786477	53.118097	0.187768	6.540118	-5.297769	33.952122	0.7653
15.786477	53.118097	1.297652	6.719431	3.505469	35.062006	0.7579
15.786477	53.118097	-1.168018	7.032301	1.877612	32.596336	0.7447
15.786477	53.118097	-0.575829	6.91909	-2.976459	33.188525	0.7495
15.786477	53.118097	0.261765	7.262136	-3.081884	34.026119	0.7348
15.786477	53.118097	4.412398	7.234479	-6.86564	38.176752	0.736
15.786477	53.118097	1.200967	6.54003	-1.064062	34.965321	0.7653
15.786477	53.118097	1.031977	7.07344	3.253516	34.796331	0.7429
15.786477	53.118097	-0.258499	6.934503	-0.370763	33.505855	0.7488
15.786477	53.118097	-0.807034	7.055941	-10.429367	32.95732	0.7437
15.786477	53.118097	0.68613	6.724827	-10.353117	34.450484	0.7576
15.786477	53.118097	-0.662469	6.967696	-1.929894	33.101885	0.7474
15.786477	53.118097	0.847386	7.074578	4.137125	34.61174	0.7429
15.786477	53.118097	1.489177	6.939253	-1.844837	35.253531	0.7486
15.786477	53.118097	0.593928	7.061197	-9.798411	34.358282	0.7434
15.786477	53.118097	0.092347	6.951744	-11.446023	33.856701	0.7481
15.786477	53.118097	2.334033	7.035922	-7.370198	36.098387	0.7445
15.786477	53.118097	-0.503641	7.331819	-7.349346	33.260714	0.7318
15.786477	53.118097	-3.951571	7.359782	-0.92354	29.812783	0.7306
15.786477	53.118097	-4.158114	8.904513	4.722374	29.60624	0.6603
15.786477	53.118097	2.426027	6.616285	3.737185	36.190381	0.7622
15.786477	53.118097	-2.954009	6.81663	-2.981172	30.810345	0.7538
15.786477	53.118097	0.739588	6.655259	-1.965261	34.503942	0.7605
15.786477	53.118097	0.326217	6.863723	6.154847	34.090571	0.7518
15.786477	53.118097	1.42215	7.173279	-4.38971	35.186504	0.7387
15.786477	53.118097	4.143195	7.008908	7.866263	37.907549	0.7457
15.786477	53.118097	1.680707	7.282016	7.395965	35.445061	0.734
15.786477	53.118097	3.830124	7.162533	-13.655108	37.594479	0.7391
15.786477	53.118097	0.836287	7.122435	-6.72572	34.600641	0.7408
15.786477	53.118097	0.720411	7.412266	3.768648	34.484766	0.7283
15.786477	53.118097	-1.351958	6.801718	7.788761	32.412396	0.7544
15.786477	53.118097	2.651641	7.203601	-4.985511	36.415995	0.7374
15.786477	53.118097	0.53674	7.057617	4.011825	34.301094	0.7436
15.786477	53.118097	0.392377	7.160423	0.340554	34.156732	0.7392
15.786477	53.118097	2.893571	6.717077	3.638814	36.657925	0.758
15.786477	53.118097	0.825529	7.305335	-3.847489	34.589884	0.733
15.786477	53.118097	1.218546	6.887614	3.761841	34.9829	0.7508
15.786477	53.118097	1.418394	7.054702	-9.503141	35.182748	0.7437
15.786477	53.118097	3.930141	7.10349	4.407791	37.694495	0.7416
15.786477	53.118097	1.698387	7.207404	3.869819	35.462741	0.7372
15.786477	53.118097	2.657022	7.073835	2.680039	36.421376	0.7429
15.786477	53.118097	-0.265298	7.10047	1.825046	33.499056	0.7418
15.786477	53.118097	-0.509489	7.402797	0.51858	33.254865	0.7287
15.786477	53.118097	2.292268	7.099937	4.211806	36.056622	0.7418
15.786477	53.118097	2.790831	7.09353	5.169109	36.555185	0.7421
15.786477	53.118097	0.702301	7.390499	-6.939305	34.466655	0.7293
15.786477	53.118097	2.231127	6.897127	3.37911	35.995481	0.7504
15.786477	53.118097	1.613128	6.754311	-4.542812	35.377482	0.7564
15.786477	53.118097	1.096098	6.652729	9.599349	34.860452	0.7606
15.786477	53.118097	0.727033	10.06505	5.59888	34.491387	0.602
15.786477	53.118097	-3.123413	7.740309	9.482217	30.640941	0.7139
15.786477	53.118097	0.700088	6.887311	6.840065	34.464442	0.7508
15.786477	53.118097	0.053315	6.462107	5.022373	33.817669	0.7685
15.786477	53.118097	0.582126	6.454262	-4.698756	34.34648	0.7689
15.786477	53.118097	-0.215345	6.880829	10.109002	33.549009	0.7511
15.786477	53.118097	1.259236	6.654125	4.045438	35.023591	0.7606
15.786477	53.118097	-1.067368	6.556204	-10.768308	32.696986	0.7647
15.786477	53.118097	0.709345	6.430756	1.005047	34.473699	0.7698
15.786477	53.118097	0.121998	6.296308	3.126838	33.886352	0.7753
15.786477	53.118097	1.421959	6.550162	-0.432233	35.186313	0.7649
15.786477	53.118097	1.517243	6.451008	-11.077028	35.281597	0.769
15.786477	53.118097	0.522647	6.314474	0.219865	34.287001	0.7746
15.786477	53.118097	-0.337748	6.70153	5.384875	33.426606	0.7586
15.786477	53.118097	2.162449	6.828135	9.12936	35.926803	0.7533
15.786477	53.118097	-1.259142	6.360686	-13.456697	32.505212	0.7727
15.786477	53.118097	0.557397	6.6324	-8.866306	34.321751	0.7615
15.786477	53.118097	0.849476	6.476953	-1.335417	34.61383	0.7679
15.786477	53.118097	2.475947	6.593397	-3.633497	36.240301	0.7631
15.786477	53.118097	0.967877	6.619028	-1.460714	34.732231	0.762
15.786477	53.118097	1.371093	7.061168	1.392246	35.135447	0.7434
15.786477	53.118097	4.373339	6.991781	-5.3703	38.137693	0.7464
15.786477	53.118097	2.347018	6.767105	5.039425	36.111372	0.7559
15.786477	53.118097	2.915002	6.59637	-8.509604	36.679356	0.763
15.786477	53.118097	1.536402	6.717224	12.425474	35.300756	0.758
15.786477	53.118097	1.068476	6.715931	2.730626	34.83283	0.758
15.786477	53.118097	0.866836	6.928243	2.587207	34.631191	0.7491
15.786477	53.118097	3.343555	6.829824	4.080765	37.107909	0.7532
15.786477	53.118097	0.563272	6.58978	8.808808	34.327626	0.7633
15.786477	53.118097	3.455648	6.583154	10.007826	37.220002	0.7635
15.786477	53.118097	1.140333	6.632686	-10.898204	34.904688	0.7615
15.786477	53.118097	5.165097	6.533309	8.905647	38.929451	0.7656
15.786477	53.118097	1.654828	6.586765	10.829551	35.419182	0.7634
15.786477	53.118097	0.498485	6.718733	7.529298	34.262839	0.7579
15.786477	53.118097	2.828879	6.387128	-2.268249	36.593233	0.7716
15.786477	53.118097	1.962379	6.414527	-2.989678	35.726733	0.7705
15.786477	53.118097	3.946492	6.317843	-14.41057	37.710846	0.7745
15.786477	53.118097	2.823183	6.54203	6.992767	36.587537	0.7652
15.786477	53.118097	3.92387	6.378585	3.892469	37.688224	0.772
15.786477	53.118097	2.323667	6.773744	1.438869	36.088021	0.7556
15.786477	53.118097	1.351567	6.816066	-5.198018	35.115921	0.7538
15.786477	53.118097	2.444767	6.703443	2.301516	36.209122	0.7585
