Vg	Ve	g	PEV	resid	pred	BLUP_EBVAcc
12.334348	55.548879	3.770713	7.042096	0.632245	37.545083	0.655
12.334348	55.548879	-0.258976	7.150142	2.39337	33.515394	0.6483
12.334348	55.548879	-0.26657	7.128823	6.270239	33.5078	0.6496
12.334348	55.548879	-0.300493	7.099547	7.733564	33.473877	0.6515
12.334348	55.548879	-1.986872	7.066288	4.484011	31.787498	0.6535
12.334348	55.548879	4.236767	7.045136	4.830078	38.011137	0.6548
12.334348	55.548879	1.300477	7.141222	7.052365	35.074847	0.6489
12.334348	55.548879	-1.876401	7.11611	10.995037	31.897969	0.6504
12.334348	55.548879	-0.949031	7.063374	7.777528	32.825338	0.6537
12.334348	55.548879	1.414575	7.035769	6.725256	35.188945	0.6554
12.334348	55.548879	2.158041	7.00101	1.566975	35.932411	0.6576
12.334348	55.548879	1.757217	7.11156	-1.139673	35.531586	0.6507
12.334348	55.548879	-2.456954	7.069372	0.249901	31.317416	0.6533
12.334348	55.548879	-2.764422	7.085843	-24.036331	31.009948	0.6523
12.334348	55.548879	-1.259024	7.103276	-0.900101	32.515346	0.6512
12.334348	55.548879	-2.554079	7.138669	-11.110894	31.220291	0.649
12.334348	55.548879	1.384016	7.116897	6.968827	35.158386	0.6504
12.334348	55.548879	0.285049	7.019223	4.342305	34.059419	0.6564
12.334348	55.548879	-2.982759	7.30008	-3.980277	30.791611	0.6389
12.334348	55.548879	0.17969	7.074	-13.940139	33.95406	0.6531
12.334348	55.548879	-0.381275	7.049812	-5.888272	33.393095	0.6546
12.334348	55.548879	-0.828411	7.139225	4.432513	32.945959	0.649
12.334348	55.548879	1.537437	7.143401	3.297388	35.311807	0.6487
12.334348	55.548879	0.13777	7.287059	7.570194	33.91214	0.6397
12.334348	55.548879	-0.634954	8.124361	-0.864657	33.139416	0.5842
12.334348	55.548879	-0.223072	7.060817	-1.632723	33.551297	0.6539
12.334348	55.548879	1.263185	7.134469	-3.298144	35.037554	0.6493
12.334348	55.548879	1.849434	7.143377	6.107602	35.623804	0.6487
12.334348	55.548879	1.874151	7.103481	0.421463	35.648521	0.6512
12.334348	55.548879	1.093425	7.160986	4.548794	34.867795	0.6476
12.334348	55.548879	1.785322	7.002311	-1.790169	35.559692	0.6575
12.334348	55.548879	1.765321	7.109772	-5.456415	35.539691	0.6508
12.334348	55.548879	0.492313	7.076348	6.760809	34.266683	0.6529
12.334348	55.548879	2.690522	7.072665	5.74293	36.464892	0.6531
12.334348	55.548879	0.865214	7.086165	8.656472	34.639584	0.6523
12.334348	55.548879	0.721797	7.186979	-2.969768	34.496167	0.646
12.334348	55.548879	0.087368	7.101323	3.798868	33.861738	0.6514
12.334348	55.548879	1.268736	7.144602	0.877146	35.043105	0.6487
12.334348	55.548879	0.698525	7.233769	-9.309241	34.472895	0.6431
12.334348	55.548879	2.067741	7.106445	1.657275	35.842111	0.651
12.334348	55.548879	0.326763	7.112128	-14.024035	34.101133	0.6507
12.334348	55.548879	1.225843	7.018454	2.290406	35.000213	0.6565
12.334348	55.548879	-0.580812	7.593488	-3.572365	33.193558	0.62
12.334348	55.548879	2.799492	7.003001	3.849056	36.573862	0.6574
12.334348	55.548879	1.931009	7.071632	1.834312	35.705379	0.6532
12.334348	55.548879	1.733572	7.071171	-5.40309	35.507942	0.6532
12.334348	55.548879	-0.130438	7.059532	-0.798344	33.643932	0.654
12.334348	55.548879	2.200858	7.072511	4.264894	35.975228	0.6531
12.334348	55.548879	-4.977677	7.182183	-4.972913	28.796693	0.6463
12.334348	55.548879	-1.811275	7.168797	-6.386581	31.963095	0.6471
12.334348	55.548879	4.476267	7.04755	6.987299	38.250637	0.6547
12.334348	55.548879	-0.687491	7.075436	-4.596922	33.086879	0.653
12.334348	55.548879	2.703757	7.061995	3.157421	36.478127	0.6538
12.334348	55.548879	0.388743	7.07587	5.827937	34.163113	0.6529
12.334348	55.548879	1.887365	7.229389	3.328934	35.661735	0.6433
12.334348	55.548879	0.324528	7.260661	-1.989119	34.098898	0.6414
12.334348	55.548879	-3.041319	7.127795	-1.232773	30.733051	0.6497
12.334348	55.548879	2.108618	7.133092	4.31683	35.882988	0.6494
12.334348	55.548879	-1.466164	7.065641	9.174127	32.308206	0.6536
12.334348	55.548879	0.337661	7.076205	4.636809	34.11203	0.6529
12.334348	55.548879	-0.349548	7.100839	7.291717	33.424822	0.6514
12.334348	55.548879	-2.174613	7.12054	-11.860728	31.599757	0.6502
12.334348	55.548879	0.553941	7.082792	5.852777	34.328311	0.6525
12.334348	55.548879	-0.667913	7.072	3.285966	33.106457	0.6532
12.334348	55.548879	0.238212	7.271671	-17.098381	34.012582	0.6407
12.334348	55.548879	3.343023	7.178474	4.68738	37.117393	0.6465
12.334348	55.548879	0.208989	7.071339	2.731504	33.983359	0.6532
12.334348	55.548879	-3.603317	7.144123	-5.955606	30.171053	0.6487
12.334348	55.548879	0.286477	7.060856	0.126292	34.060847	0.6539
12.334348	55.548879	-1.143637	7.08108	-7.9745	32.630732	0.6526
12.334348	55.548879	3.212179	7.004399	7.566203	36.986549	0.6574
12.334348	55.548879	2.702379	7.036127	6.364466	36.476749	0.6554
12.334348	55.548879	2.456951	7.180479	-3.293636	36.231321	0.6464
12.334348	55.548879	2.661181	7.072942	5.47865	36.435551	0.6531
12.334348	55.548879	0.169821	7.152704	6.255627	33.944191	0.6482
12.334348	55.548879	1.036162	7.231557	-4.744922	34.810532	0.6432
12.334348	55.548879	2.072651	7.102443	2.209392	35.847021	0.6513
12.334348	55.548879	2.557443	7.073577	7.47672	36.331813	0.6531
12.334348	55.548879	-3.329851	7.146532	-8.79591	30.444519	0.6485
12.334348	55.548879	0.120421	7.055737	1.46119	33.894791	0.6542
12.334348	55.548879	-0.091394	7.065582	-3.27726	33.682976	0.6536
12.334348	55.548879	2.247486	7.075077	1.752422	36.021856	0.653
12.334348	55.548879	-0.888497	7.405843	-0.713982	32.885873	0.6321
12.334348	55.548879	1.443026	7.10874	-3.96965	35.217395	0.6509
12.334348	55.548879	-2.716115	7.128976	1.696402	31.058255	0.6496
12.334348	55.548879	2.635368	7.100721	7.277881	36.409737	0.6514
12.334348	55.548879	0.276036	7.080488	3.349641	34.050406	0.6527
12.334348	55.548879	2.500301	7.100401	6.061309	36.274671	0.6514
12.334348	55.548879	-3.968753	7.46873	-13.768824	29.805617	0.6281
12.334348	55.548879	-2.054073	7.152802	-19.434433	31.720297	0.6481
12.334348	55.548879	1.362891	7.327959	6.432925	35.13726	0.6371
12.334348	55.548879	-0.868296	7.145141	-2.58821	32.906074	0.6486
12.334348	55.548879	0.968195	7.153645	7.787697	34.742565	0.6481
12.334348	55.548879	-2.385425	7.137842	-9.591796	31.388945	0.6491
12.334348	55.548879	-0.885678	7.287143	-1.648188	32.888692	0.6397
12.334348	55.548879	2.948513	7.003293	5.191317	36.722883	0.6574
12.334348	55.548879	1.966367	7.081096	3.444215	35.740737	0.6526
12.334348	55.548879	-2.287485	7.141424	-2.491842	31.486885	0.6489
12.334348	55.548879	2.615905	7.234394	7.960952	36.390275	0.643
12.334348	55.548879	-1.966924	7.139085	-9.045164	31.807446	0.649
12.334348	55.548879	-1.558799	7.065841	8.339749	32.215571	0.6536
12.334348	55.548879	2.79873	7.070439	4.190987	36.5731	0.6533
12.334348	55.548879	-0.159287	7.067446	7.867251	33.615083	0.6535
12.334348	55.548879	-0.17868	7.169034	8.318511	33.59569	0.6471
12.334348	55.548879	2.365932	7.036528	3.334027	36.140302	0.6554
12.334348	55.548879	-1.221272	7.08159	-8.673766	32.553098	0.6526
12.334348	55.548879	3.021933	7.101847	5.862116	36.796303	0.6513
12.334348	55.548879	-1.216792	7.087924	-10.096542	32.557578	0.6522
12.334348	55.548879	-2.427384	7.400984	-8.375046	31.346986	0.6324
12.334348	55.548879	-0.60071	7.139307	6.483464	33.17366	0.649
12.334348	55.548879	-2.983354	7.140793	-8.759661	30.791016	0.6489
12.334348	55.548879	-0.501124	7.401029	2.775162	33.273246	0.6324
12.334348	55.548879	1.12056	7.035383	4.077009	34.89493	0.6554
12.334348	55.548879	-2.27567	7.153211	7.491969	31.4987	0.6481
12.334348	55.548879	0.481378	7.076461	6.662316	34.255748	0.6529
12.334348	55.548879	-0.39906	7.029863	-3.089446	33.37531	0.6558
12.334348	55.548879	-1.082571	7.102945	0.689241	32.691799	0.6513
12.334348	55.548879	-0.513439	7.071718	-2.298188	33.260931	0.6532
12.334348	55.548879	1.18336	7.115605	5.161478	34.95773	0.6505
12.334348	55.548879	0.527573	7.035969	-1.364258	34.301943	0.6554
12.334348	55.548879	-1.027084	7.815737	-3.932193	32.747286	0.6053
12.334348	55.548879	-0.948127	8.122808	-3.68546	32.826243	0.5843
12.334348	55.548879	-1.558002	7.01972	4.075824	32.216368	0.6564
12.334348	55.548879	0.652038	7.028637	6.377984	34.426408	0.6559
12.334348	55.548879	2.596769	7.17888	-2.034268	36.371139	0.6465
12.334348	55.548879	-4.99126	7.110951	-7.128173	28.78311	0.6508
12.334348	55.548879	-3.687894	7.145013	-17.030063	30.086476	0.6486
12.334348	55.548879	2.603062	7.103863	2.089273	36.377432	0.6512
12.334348	55.548879	1.050894	7.327633	3.622712	34.825264	0.6371
12.334348	55.548879	-2.475527	7.067162	-12.995545	31.298843	0.6535
12.334348	55.548879	-1.114116	7.155804	-5.309028	32.660254	0.648
12.334348	55.548879	-0.102464	7.633191	0.69546	33.671905	0.6174
12.334348	55.548879	3.044414	7.070989	6.403905	36.818784	0.6532
12.334348	55.548879	-1.02469	7.140442	8.882386	32.74968	0.6489
12.334348	55.548879	-0.933997	7.168401	1.515227	32.840373	0.6472
12.334348	55.548879	-3.255616	7.063128	-12.998303	30.518754	0.6537
12.334348	55.548879	2.477284	7.002641	0.946868	36.251654	0.6575
12.334348	55.548879	-5.351111	7.110147	-10.369414	28.423259	0.6508
12.334348	55.548879	-0.323206	7.187075	-9.68164	33.451164	0.646
12.334348	55.548879	-1.986294	7.114736	10.00521	31.788076	0.6505
12.334348	55.548879	2.114611	7.23323	3.445704	35.888981	0.6431
12.334348	55.548879	1.941613	7.002862	-3.878019	35.715983	0.6575
12.334348	55.548879	-0.703164	7.036981	-12.349611	33.071206	0.6553
12.334348	55.548879	0.073817	7.333683	-5.178002	33.848187	0.6367
12.334348	55.548879	-1.963121	7.139813	0.429765	31.811249	0.649
12.334348	55.548879	-1.14005	7.019415	7.84039	32.63432	0.6564
12.334348	55.548879	-0.480442	7.029781	-3.822469	33.293928	0.6558
12.334348	55.548879	-0.048014	7.057782	-0.05594	33.726356	0.6541
12.334348	55.548879	3.026186	7.00327	5.890926	36.800556	0.6574
12.334348	55.548879	-2.129808	7.139255	-10.512293	31.644561	0.649
12.334348	55.548879	-1.734276	7.169661	7.273015	32.040094	0.6471
12.334348	55.548879	2.601195	7.061898	2.23363	36.375565	0.6538
12.334348	55.548879	-0.71581	7.811891	-1.128498	33.058559	0.6055
12.334348	55.548879	2.014111	7.13165	3.465593	35.788481	0.6495
12.334348	55.548879	-0.161537	7.028792	-0.95004	33.612832	0.6559
12.334348	55.548879	-2.529126	7.06557	-0.400166	31.245244	0.6536
12.334348	55.548879	2.473258	7.134606	7.60121	36.247628	0.6493
12.334348	55.548879	2.837728	7.063146	1.605535	36.612098	0.6537
12.334348	55.548879	3.881699	7.271624	9.106212	37.656069	0.6407
12.334348	55.548879	-0.445789	7.138711	7.87886	33.328581	0.649
12.334348	55.548879	-0.496036	7.335803	-10.310768	33.278334	0.6366
12.334348	55.548879	1.715505	7.184726	8.681403	35.489874	0.6461
12.334348	55.548879	-3.8967	7.066485	-12.718158	29.87767	0.6535
12.334348	55.548879	2.424163	7.070016	0.817194	36.198533	0.6533
12.334348	55.548879	1.398049	7.259326	7.680283	35.172419	0.6414
12.334348	55.548879	1.626088	7.079931	-3.844628	35.400458	0.6527
12.334348	55.548879	0.472727	7.076197	5.853381	34.247097	0.6529
12.334348	55.548879	-0.689477	7.119756	1.516168	33.084893	0.6502
12.334348	55.548879	-3.816244	7.169513	-11.479656	29.958126	0.6471
12.334348	55.548879	0.656826	7.003906	-15.450337	34.431196	0.6574
12.334348	55.548879	3.525677	7.073425	5.299338	37.300046	0.6531
12.334348	55.548879	2.368146	7.072741	5.771685	36.142516	0.6531
12.334348	55.548879	-0.109152	7.058737	-0.606618	33.665218	0.654
12.334348	55.548879	-2.613284	7.019659	-5.429299	31.161086	0.6564
12.334348	55.548879	3.288048	7.072423	3.158975	37.062418	0.6532
12.334348	55.548879	-0.074014	7.274442	4.826042	33.700356	0.6405
12.334348	55.548879	-0.076307	7.23026	-14.765133	33.698063	0.6433
12.334348	55.548879	2.704457	7.188069	-7.413216	36.478826	0.6459
12.334348	55.548879	-3.607177	7.10982	5.338521	30.167193	0.6508
12.334348	55.548879	2.231001	7.106403	3.127789	36.005371	0.651
12.334348	55.548879	-2.882209	7.110472	11.868443	30.892161	0.6508
12.334348	55.548879	0.866357	7.152945	6.870424	34.640727	0.6481
12.334348	55.548879	-0.096309	7.634844	0.750907	33.678061	0.6173
12.334348	55.548879	2.588168	7.228678	9.641192	36.362538	0.6434
12.334348	55.548879	2.421097	7.10565	0.450274	36.195466	0.6511
12.334348	55.548879	-0.212048	7.029523	-1.404996	33.562322	0.6558
12.334348	55.548879	0.877611	7.234568	-7.69618	34.651981	0.643
12.334348	55.548879	-1.409899	7.019361	5.409808	32.36447	0.6564
12.334348	55.548879	-3.588891	7.332245	-0.585862	30.185479	0.6368
12.334348	55.548879	1.61137	7.229613	0.436086	35.38574	0.6433
12.334348	55.548879	0.133015	7.076259	2.793526	33.907385	0.6529
12.334348	55.548879	2.524112	7.231121	8.657319	36.298482	0.6432
12.334348	55.548879	1.374221	7.080583	-6.113243	35.14859	0.6526
12.334348	55.548879	-4.939444	7.109915	-6.661461	28.834925	0.6508
12.334348	55.548879	0.273316	7.184429	-4.308657	34.047686	0.6462
12.334348	55.548879	-1.235989	7.019215	6.976252	32.538381	0.6564
12.334348	55.548879	2.384198	7.036444	3.498556	36.158568	0.6554
12.334348	55.548879	-4.563173	7.084763	-8.130339	29.211197	0.6524
12.334348	55.548879	0.150687	7.14022	6.589958	33.925057	0.6489
12.334348	55.548879	-0.425597	7.161802	-9.133326	33.348772	0.6476
12.334348	55.548879	-1.378986	7.145657	3.766697	32.395384	0.6486
12.334348	55.548879	-0.987765	7.401762	4.591866	32.786605	0.6324
12.334348	55.548879	2.345521	7.002295	-0.239945	36.119891	0.6575
12.334348	55.548879	1.89476	7.071534	1.507816	35.66913	0.6532
12.334348	55.548879	0.199512	7.079901	2.660371	33.973882	0.6527
12.334348	55.548879	-4.589414	7.169472	-18.443741	29.184956	0.6471
12.334348	55.548879	1.370222	7.328411	6.498961	35.144592	0.6371
12.334348	55.548879	1.678942	7.0658	3.89286	35.453311	0.6536
12.334348	55.548879	1.361076	7.182787	5.488997	35.135446	0.6463
12.334348	55.548879	0.769577	7.022407	-1.819273	34.543946	0.6562
12.334348	55.548879	1.575557	7.143567	3.640742	35.349927	0.6487
12.334348	55.548879	-0.534518	7.39969	8.674349	33.239852	0.6325
12.334348	55.548879	0.381465	7.028616	3.940883	34.155835	0.6559
12.334348	55.548879	-0.168457	7.0705	-0.668228	33.605913	0.6533
12.334348	55.548879	-3.751802	7.169672	-10.899219	30.022568	0.6471
12.334348	55.548879	-5.266554	7.181691	-7.574886	28.507816	0.6463
12.334348	55.548879	1.109406	7.158092	4.692738	34.883776	0.6478
12.334348	55.548879	0.365758	7.233522	-12.306537	34.140128	0.6431
12.334348	55.548879	-3.957961	7.147438	-14.453417	29.816409	0.6485
12.334348	55.548879	2.171453	7.228165	5.887767	35.945823	0.6434
12.334348	55.548879	-1.875529	7.147547	-0.705756	31.898841	0.6485
12.334348	55.548879	0.328301	7.101061	5.96899	34.102671	0.6514
12.334348	55.548879	-1.410173	7.139552	-4.030404	32.364197	0.649
12.334348	55.548879	0.829689	7.086763	8.336495	34.604059	0.6523
12.334348	55.548879	0.006068	7.061926	-2.399399	33.780438	0.6538
12.334348	55.548879	-3.422111	7.143069	-14.636101	30.352259	0.6488
12.334348	55.548879	-1.114163	7.063475	6.290157	32.660207	0.6537
12.334348	55.548879	0.608522	7.632066	7.099442	34.382891	0.6174
12.334348	55.548879	-0.847308	7.143178	10.480099	32.927062	0.6487
12.334348	55.548879	-2.266994	7.29192	2.466751	31.507376	0.6394
12.334348	55.548879	2.301943	7.13436	6.058142	36.076312	0.6493
12.334348	55.548879	0.301664	7.053502	3.093671	34.076033	0.6543
12.334348	55.548879	0.87974	7.028925	8.428935	34.654109	0.6558
12.334348	55.548879	1.865677	7.081924	2.537281	35.640047	0.6526
12.334348	55.548879	-0.054949	7.065996	-11.724611	33.719421	0.6536
12.334348	55.548879	0.61213	7.001799	-12.357331	34.3865	0.6575
12.334348	55.548879	0.528133	7.138199	9.989689	34.302503	0.6491
12.334348	55.548879	-3.965527	7.179757	4.143708	29.808843	0.6465
12.334348	55.548879	2.799696	7.06141	4.021559	36.574065	0.6538
12.334348	55.548879	-1.859269	7.065142	-0.421152	31.915101	0.6536
12.334348	55.548879	-1.843974	7.128018	9.551937	31.930396	0.6497
12.334348	55.548879	0.411132	7.05212	4.079678	34.185502	0.6544
12.334348	55.548879	2.342648	7.108748	2.389992	36.117018	0.6509
12.334348	55.548879	-0.401928	7.28942	2.709029	33.372441	0.6395
12.334348	55.548879	-1.01958	7.140236	2.71062	32.75479	0.6489
12.334348	55.548879	1.781117	7.18619	6.571725	35.555487	0.6461
12.334348	55.548879	1.71148	7.083451	1.148403	35.48585	0.6525
12.334348	55.548879	0.955223	7.034299	2.487659	34.729592	0.6555
12.334348	55.548879	-1.470313	7.019385	4.865648	32.304056	0.6564
12.334348	55.548879	-0.675155	7.06342	10.244388	33.099215	0.6537
12.334348	55.548879	1.182924	7.034533	4.53861	34.957294	0.6555
12.334348	55.548879	-2.599195	7.535175	-0.447252	31.175175	0.6238
12.334348	55.548879	-2.401472	7.326037	10.109436	31.372897	0.6372
12.334348	55.548879	-4.101541	7.130274	-10.782391	29.672829	0.6496
12.334348	55.548879	2.351479	7.106318	-0.176781	36.125849	0.651
12.334348	55.548879	1.810841	7.229573	2.639664	35.585211	0.6433
12.334348	55.548879	-1.216134	7.080433	-8.627492	32.558236	0.6527
12.334348	55.548879	-3.358402	7.169048	-7.355794	30.415967	0.6471
12.334348	55.548879	2.836269	7.178259	0.122953	36.610639	0.6465
12.334348	55.548879	-5.555584	7.183373	-10.178233	28.218786	0.6462
12.334348	55.548879	1.401352	7.182984	5.85177	35.175722	0.6463
12.334348	55.548879	0.518403	7.028675	5.174313	34.292773	0.6559
12.334348	55.548879	2.810626	7.103612	3.958837	36.584996	0.6512
12.334348	55.548879	-1.09854	7.150015	-7.243612	32.67583	0.6483
12.334348	55.548879	2.970045	7.071105	5.734055	36.744415	0.6532
12.334348	55.548879	-3.208225	7.155372	-0.907726	30.566145	0.648
12.334348	55.548879	-6.016657	7.53759	2.889832	27.757713	0.6236
12.334348	55.548879	-0.658553	7.067306	3.370276	33.115817	0.6535
12.334348	55.548879	1.171692	7.158953	5.253755	34.946062	0.6478
12.334348	55.548879	1.615833	7.143522	4.003516	35.390203	0.6487
12.334348	55.548879	-2.543509	7.544481	0.054321	31.230861	0.6232
12.334348	55.548879	1.45489	7.112684	-3.862786	35.22926	0.6506
12.334348	55.548879	2.791966	7.178368	-0.276098	36.566336	0.6465
12.334348	55.548879	1.225843	7.018454	2.290406	35.000213	0.6565
12.334348	55.548879	-4.305319	7.144389	-12.278663	29.469051	0.6487
12.334348	55.548879	-3.54626	7.065185	-9.561686	30.22811	0.6536
12.334348	55.548879	-2.060511	7.169367	4.33455	31.713858	0.6471
12.334348	55.548879	0.838462	7.147785	10.203325	34.612832	0.6485
12.334348	55.548879	-4.468457	7.183304	-0.386275	29.305913	0.6462
12.334348	55.548879	0.1138	7.073236	1.874112	33.888169	0.6531
12.334348	55.548879	-3.182712	7.169013	-5.773315	30.591658	0.6471
12.334348	55.548879	-0.060736	7.034379	-6.663271	33.713634	0.6555
12.334348	55.548879	1.009053	7.013228	0.337739	34.783423	0.6568
12.334348	55.548879	-7.453061	7.532543	-10.048124	26.321309	0.6239
12.334348	55.548879	-2.525992	7.111879	5.144046	31.248378	0.6507
12.334348	55.548879	-2.022111	7.471618	3.764943	31.752259	0.6279
12.334348	55.548879	-4.748443	7.083091	-9.799097	29.025927	0.6525
12.334348	55.548879	3.253667	7.061669	8.11056	37.028036	0.6538
12.334348	55.548879	1.5603	7.184359	7.283445	35.33467	0.6462
12.334348	55.548879	3.800244	7.184673	2.456742	37.574614	0.6461
12.334348	55.548879	1.244839	7.581903	12.871611	35.019209	0.6207
12.334348	55.548879	2.722206	7.070312	3.501717	36.496575	0.6533
12.334348	55.548879	-1.139187	7.076425	-8.66543	32.635183	0.6529
12.334348	55.548879	-4.112239	7.082336	-4.068693	29.662131	0.6525
12.334348	55.548879	-2.415773	7.543717	1.204857	31.358596	0.6232
12.334348	55.548879	0.754049	7.035333	0.775771	34.528419	0.6554
12.334348	55.548879	0.590818	7.101344	8.333536	34.365188	0.6514
12.334348	55.548879	1.218552	7.232367	-3.102102	34.992922	0.6431
12.334348	55.548879	-2.164087	7.067054	2.887808	31.610283	0.6535
12.334348	55.548879	2.4989	7.073784	6.949418	36.27327	0.6531
12.334348	55.548879	2.972286	7.075857	11.213287	36.746656	0.6529
12.334348	55.548879	0.113454	7.036998	-5.094306	33.887824	0.6553
12.334348	55.548879	1.215272	7.159409	5.646288	34.989642	0.6477
12.334348	55.548879	2.180249	7.102123	3.178541	35.954619	0.6513
12.334348	55.548879	0.722559	7.180746	-0.262243	34.496929	0.6464
12.334348	55.548879	0.486691	7.124115	-1.113546	34.261061	0.6499
12.334348	55.548879	-0.712839	7.071664	-5.571574	33.061531	0.6532
12.334348	55.548879	-0.408397	7.077909	-1.352052	33.365973	0.6528
12.334348	55.548879	0.424324	7.071373	4.671061	34.198694	0.6532
12.334348	55.548879	2.104296	7.110131	0.24311	35.878666	0.6508
12.334348	55.548879	-2.826882	7.142473	-7.35029	30.947488	0.6488
12.334348	55.548879	-2.187041	7.169599	-9.771172	31.587329	0.6471
12.334348	55.548879	1.807553	7.102984	-0.178394	35.581923	0.6513
12.334348	55.548879	2.046598	7.228381	4.76317	35.820968	0.6434
12.334348	55.548879	1.579884	7.071291	-1.328335	35.354254	0.6532
12.334348	55.548879	-4.421227	7.082469	-6.851802	29.353143	0.6525
12.334348	55.548879	-1.41691	7.100692	-9.750451	32.357459	0.6514
12.334348	55.548879	-2.577404	7.063254	-6.889526	31.196966	0.6537
12.334348	55.548879	2.774983	7.04946	-8.336475	36.549353	0.6546
12.334348	55.548879	1.063442	7.065565	-1.651055	34.837812	0.6536
12.334348	55.548879	0.225863	7.054314	2.41092	34.000233	0.6543
12.334348	55.548879	2.334445	7.101485	4.567419	36.108815	0.6513
12.334348	55.548879	1.811357	7.078399	-2.17587	35.585727	0.6528
12.334348	55.548879	-3.526473	7.117208	-3.867471	30.247897	0.6504
12.334348	55.548879	1.693234	7.187319	5.780142	35.467604	0.646
12.334348	55.548879	-1.66459	7.170319	-5.065363	32.109779	0.647
12.334348	55.548879	0.762939	7.028737	7.376892	34.537309	0.6559
12.334348	55.548879	2.69935	7.110322	7.3463	36.47372	0.6508
12.334348	55.548879	0.08836	7.077468	-14.762762	33.86273	0.6528
12.334348	55.548879	1.108597	7.04031	-7.991023	34.882967	0.6551
12.334348	55.548879	-0.517234	7.401235	2.630052	33.257136	0.6324
12.334348	55.548879	-0.804187	7.143535	8.944018	32.970183	0.6487
12.334348	55.548879	1.831919	7.110288	-4.856558	35.606289	0.6508
12.334348	55.548879	1.829296	7.143382	5.926215	35.603666	0.6487
12.334348	55.548879	1.987395	7.071794	2.342195	35.761765	0.6532
12.334348	55.548879	4.133387	7.186506	5.457422	37.907757	0.646
12.334348	55.548879	0.281453	7.034466	-3.581113	34.055822	0.6555
12.334348	55.548879	2.305369	7.107843	3.797639	36.079739	0.6509
12.334348	55.548879	-1.901126	7.136063	-8.452513	31.873243	0.6492
12.334348	55.548879	0.413461	7.075327	5.31956	34.187831	0.653
12.334348	55.548879	0.35515	7.144714	5.850043	34.12952	0.6486
12.334348	55.548879	2.638887	7.07175	5.277843	36.413257	0.6532
12.334348	55.548879	0.482681	7.058682	1.893542	34.257051	0.654
12.334348	55.548879	-3.498128	7.33297	0.231659	30.276242	0.6368
12.334348	55.548879	1.649601	7.065739	3.628579	35.42397	0.6536
12.334348	55.548879	2.639782	7.070589	2.759313	36.414152	0.6533
12.334348	55.548879	-0.879118	7.071935	-7.069284	32.895251	0.6532
12.334348	55.548879	3.318559	7.269192	4.033902	37.092929	0.6408
12.334348	55.548879	2.3216	7.270346	-4.945887	36.09597	0.6408
12.334348	55.548879	3.233533	7.073118	2.66795	37.007903	0.6531
12.334348	55.548879	0.014409	7.394909	7.418662	33.788779	0.6328
12.334348	55.548879	3.788939	7.177252	8.703826	37.563309	0.6466
12.334348	55.548879	-1.484117	7.136754	7.828955	32.290253	0.6491
12.334348	55.548879	1.162498	7.115117	4.973573	34.936868	0.6505
12.334348	55.548879	-0.556966	7.030013	-4.511738	33.217404	0.6558
12.334348	55.548879	-2.427104	7.080286	11.109629	31.347266	0.6527
12.334348	55.548879	2.913659	7.070989	5.226172	36.688029	0.6532
12.334348	55.548879	-4.273277	7.157619	-10.500845	29.501093	0.6478
12.334348	55.548879	0.645795	7.16305	0.516906	34.420165	0.6475
12.334348	55.548879	3.088986	7.267835	1.966094	36.863356	0.6409
12.334348	55.548879	-4.372947	7.111234	-1.558913	29.401423	0.6507
12.334348	55.548879	-3.408247	7.143428	-9.502038	30.366123	0.6487
12.334348	55.548879	-0.973077	7.407063	-1.475806	32.801293	0.632
12.334348	55.548879	1.644714	7.015862	6.06325	35.419084	0.6567
12.334348	55.548879	-0.804187	7.143535	8.944018	32.970183	0.6487
12.334348	55.548879	-2.334885	7.073753	-11.728763	31.439485	0.6531
12.334348	55.548879	-1.015849	7.029946	-8.644982	32.758521	0.6558
12.334348	55.548879	0.271792	7.183324	-4.32238	34.046162	0.6462
12.334348	55.548879	-2.191478	7.142925	-1.627091	31.582892	0.6488
12.334348	55.548879	2.690253	7.265925	-1.625363	36.464623	0.641
12.334348	55.548879	1.922405	7.27255	-1.928546	35.696775	0.6406
12.334348	55.548879	-1.534061	7.416441	-6.528696	32.240309	0.6314
12.334348	55.548879	-1.481965	7.141048	4.763627	32.292405	0.6489
12.334348	55.548879	-5.326531	7.111143	-10.148023	28.447839	0.6507
12.334348	55.548879	-0.993474	7.142343	12.248272	32.780896	0.6488
12.334348	55.548879	3.408876	7.072908	4.247295	37.183246	0.6531
12.334348	55.548879	-0.253889	7.271565	3.205869	33.52048	0.6407
12.334348	55.548879	0.771019	7.194685	4.155903	34.545389	0.6455
12.334348	55.548879	0.787476	7.078631	9.419394	34.561846	0.6528
12.334348	55.548879	0.406637	7.273629	9.155354	34.181007	0.6405
12.334348	55.548879	-0.481984	7.161258	-9.641209	33.292386	0.6476
12.334348	55.548879	1.497928	7.162007	8.19222	35.272298	0.6476
12.334348	55.548879	-2.078541	7.32373	13.018142	31.695829	0.6374
12.334348	55.548879	1.075792	7.153162	8.756846	34.850162	0.6481
12.334348	55.548879	1.325657	7.230716	-1.730475	35.100027	0.6433
12.334348	55.548879	1.205977	7.231865	-2.808456	34.980347	0.6432
12.334348	55.548879	-3.723165	7.141245	-15.42328	30.051205	0.6489
12.334348	55.548879	0.658222	7.02861	6.433681	34.432591	0.6559
12.334348	55.548879	0.079758	7.634133	2.336771	33.854128	0.6173
12.334348	55.548879	1.71862	7.228437	1.809013	35.49299	0.6434
